--------- beginning of /dev/log/system
01-14 18:40:13.280 I/ActivityManager(  169): Start proc com.android.vending for broadcast com.android.vending/com.google.android.finsky.receivers.UpdateCheckReceiver: pid=621 uid=10029 gids={3003, 1015}
01-14 18:41:31.597 I/System.out(  708): Values: 10.0
01-14 18:41:32.598 I/System.out(  708): Values: 10.0
01-14 18:41:33.178 D/SntpClient(  169): request time failed: java.net.UnknownHostException: europe.pool.ntp.org
01-14 18:41:33.218 D/SntpClient(  169): request time failed: java.net.UnknownHostException: europe.pool.ntp.org
01-14 18:41:33.218 D/SntpClient(  169): request time failed: java.net.UnknownHostException: europe.pool.ntp.org
01-14 18:41:33.609 I/System.out(  708): Values: 10.0
01-14 18:41:34.600 I/System.out(  708): Values: 10.0
01-14 18:41:35.611 I/System.out(  708): Values: 10.0
01-14 18:41:36.602 I/System.out(  708): Values: 10.0
01-14 18:41:37.613 I/System.out(  708): Values: 10.0
01-14 18:41:38.614 I/System.out(  708): Values: 10.0
01-14 18:41:39.615 I/System.out(  708): Values: 10.0
01-14 18:41:40.606 I/System.out(  708): Values: 10.0
01-14 18:41:41.616 I/System.out(  708): Values: 10.0
01-14 18:41:42.607 I/System.out(  708): Values: 10.0
01-14 18:41:43.608 I/System.out(  708): Values: 10.0
01-14 18:41:44.609 I/System.out(  708): Values: 10.0
01-14 18:41:45.610 I/System.out(  708): Values: 10.0
01-14 18:41:46.611 I/System.out(  708): Values: 10.0
01-14 18:41:47.612 I/System.out(  708): Values: 10.0
01-14 18:41:48.613 I/System.out(  708): Values: 10.0
01-14 18:41:49.614 I/System.out(  708): Values: 10.0
01-14 18:41:50.615 I/System.out(  708): Values: 10.0
01-14 18:41:51.616 I/System.out(  708): Values: 10.0
01-14 18:41:52.617 I/System.out(  708): Values: 10.0
01-14 18:41:53.618 I/System.out(  708): Values: 10.0
01-14 18:41:54.619 I/System.out(  708): Values: 10.0
01-14 18:41:55.610 I/System.out(  708): Values: 10.0
01-14 18:41:56.611 I/System.out(  708): Values: 10.0
01-14 18:41:57.612 I/System.out(  708): Values: 10.0
01-14 18:41:58.613 I/System.out(  708): Values: 10.0
01-14 18:41:59.614 I/System.out(  708): Values: 10.0
01-14 18:42:00.615 I/System.out(  708): Values: 10.0
01-14 18:42:01.616 I/System.out(  708): Values: 10.0
01-14 18:42:02.607 I/System.out(  708): Values: 10.0
01-14 18:42:03.618 I/System.out(  708): Values: 10.0
01-14 18:42:04.619 I/System.out(  708): Values: 10.0
01-14 18:42:05.620 I/System.out(  708): Values: 10.0
01-14 18:42:06.621 I/System.out(  708): Values: 10.0
01-14 18:42:07.622 I/System.out(  708): Values: 10.0
01-14 18:42:08.623 I/System.out(  708): Values: 10.0
01-14 18:42:09.624 I/System.out(  708): Values: 10.0
01-14 18:42:10.625 I/System.out(  708): Values: 10.0
01-14 18:42:11.626 I/System.out(  708): Values: 10.0
01-14 18:42:12.617 I/System.out(  708): Values: 10.0
01-14 18:42:13.618 I/System.out(  708): Values: 10.0
01-14 18:42:14.619 I/System.out(  708): Values: 10.0
01-14 18:42:15.620 I/System.out(  708): Values: 10.0
01-14 18:42:16.621 I/System.out(  708): Values: 10.0
01-14 18:42:17.622 I/System.out(  708): Values: 10.0
01-14 18:42:18.623 I/System.out(  708): Values: 10.0
01-14 18:42:19.624 I/System.out(  708): Values: 10.0
01-14 18:42:20.625 I/System.out(  708): Values: 10.0
01-14 18:42:21.616 I/System.out(  708): Values: 10.0
01-14 18:42:22.616 I/System.out(  708): Values: 10.0
01-14 18:42:23.617 I/System.out(  708): Values: 10.0
01-14 18:42:23.627 I/System.out(  708): Battery level start is reached
01-14 18:42:24.628 I/System.out(  708): Values: 10.0
01-14 18:42:25.619 I/System.out(  708): Values: 10.0
01-14 18:42:26.620 I/System.out(  708): Values: 10.0
01-14 18:42:27.631 I/System.out(  708): Values: 10.0
01-14 18:42:28.622 I/System.out(  708): Values: 10.0
01-14 18:42:29.633 I/System.out(  708): Values: 10.0
01-14 18:42:30.634 I/System.out(  708): Values: 10.0
01-14 18:42:31.625 I/System.out(  708): Values: 10.0
01-14 18:42:32.626 I/System.out(  708): Values: 10.0
01-14 18:42:33.627 I/System.out(  708): Values: 10.0
01-14 18:42:34.628 I/System.out(  708): Values: 10.0
01-14 18:42:35.629 I/System.out(  708): Values: 10.0
01-14 18:42:36.630 I/System.out(  708): Values: 10.0
01-14 18:42:37.631 I/System.out(  708): Values: 10.0
01-14 18:42:38.632 I/System.out(  708): Values: 10.0
01-14 18:42:39.633 I/System.out(  708): Values: 10.0
01-14 18:42:40.634 I/System.out(  708): Values: 10.0
01-14 18:42:41.635 I/System.out(  708): Values: 10.0
01-14 18:42:42.636 I/System.out(  708): Values: 10.0
01-14 18:42:43.637 I/System.out(  708): Values: 10.0
01-14 18:42:44.628 I/System.out(  708): Values: 10.0
01-14 18:42:45.629 I/System.out(  708): Values: 10.0
01-14 18:42:46.630 I/System.out(  708): Values: 10.0
01-14 18:42:47.631 I/System.out(  708): Values: 10.0
01-14 18:42:48.642 I/System.out(  708): Values: 10.0
01-14 18:42:49.633 I/System.out(  708): Values: 10.0
01-14 18:42:50.634 I/System.out(  708): Values: 10.0
01-14 18:42:51.635 I/System.out(  708): Values: 10.0
01-14 18:42:52.636 I/System.out(  708): Values: 10.0
01-14 18:42:53.627 I/System.out(  708): Values: 10.0
01-14 18:42:54.638 I/System.out(  708): Values: 10.0
01-14 18:42:55.639 I/System.out(  708): Values: 10.0
01-14 18:42:56.640 I/System.out(  708): Values: 10.0
01-14 18:42:57.641 I/System.out(  708): Values: 10.0
01-14 18:42:58.642 I/System.out(  708): Values: 10.0
01-14 18:42:59.643 I/System.out(  708): Values: 10.0
01-14 18:43:00.644 I/System.out(  708): Values: 10.0
01-14 18:43:01.645 I/System.out(  708): Values: 10.0
01-14 18:43:02.646 I/System.out(  708): Values: 10.0
01-14 18:43:03.647 I/System.out(  708): Values: 10.0
01-14 18:43:04.637 I/System.out(  708): Values: 10.0
01-14 18:43:05.638 I/System.out(  708): Values: 10.0
01-14 18:43:06.639 I/System.out(  708): Values: 10.0
01-14 18:43:07.640 I/System.out(  708): Values: 10.0
01-14 18:43:08.641 I/System.out(  708): Values: 10.0
01-14 18:43:09.642 I/System.out(  708): Values: 10.0
01-14 18:43:10.643 I/System.out(  708): Values: 10.0
01-14 18:43:11.644 I/System.out(  708): Values: 10.0
01-14 18:43:12.645 I/System.out(  708): Values: 10.0
01-14 18:43:13.636 I/System.out(  708): Values: 10.0
01-14 18:43:14.647 I/System.out(  708): Values: 10.0
01-14 18:43:15.648 I/System.out(  708): Values: 10.0
01-14 18:43:16.639 I/System.out(  708): Values: 10.0
01-14 18:43:17.640 I/System.out(  708): Values: 10.0
01-14 18:43:18.651 I/System.out(  708): Values: 10.0
01-14 18:43:19.652 I/System.out(  708): Values: 10.0
01-14 18:43:20.643 I/System.out(  708): Values: 10.0
01-14 18:43:21.654 I/System.out(  708): Values: 10.0
01-14 18:43:22.655 I/System.out(  708): Values: 10.0
01-14 18:43:23.646 I/System.out(  708): Values: 10.0
01-14 18:43:24.647 I/System.out(  708): Values: 10.0
01-14 18:43:25.648 I/System.out(  708): Values: 10.0
01-14 18:43:26.649 I/System.out(  708): Values: 10.0
01-14 18:43:27.650 I/System.out(  708): Values: 10.0
01-14 18:43:28.651 I/System.out(  708): Values: 10.0
01-14 18:43:29.652 I/System.out(  708): Values: 10.0
01-14 18:43:30.653 I/System.out(  708): Values: 10.0
01-14 18:43:31.654 I/System.out(  708): Values: 10.0
01-14 18:43:32.655 I/System.out(  708): Values: 10.0
01-14 18:43:33.656 I/System.out(  708): Values: 10.0
01-14 18:43:34.657 I/System.out(  708): Values: 10.0
01-14 18:43:35.658 I/System.out(  708): Values: 10.0
01-14 18:43:36.659 I/System.out(  708): Values: 10.0
01-14 18:43:37.660 I/System.out(  708): Values: 10.0
01-14 18:43:38.651 I/System.out(  708): Values: 10.0
01-14 18:43:39.652 I/System.out(  708): Values: 10.0
01-14 18:43:40.653 I/System.out(  708): Values: 10.0
01-14 18:43:41.654 I/System.out(  708): Values: 10.0
