--------- beginning of /dev/log/main
01-14 15:02:25.754 I/power   (  171): *** set_screen_state 0
01-14 15:02:25.984 D/SurfaceFlinger(  171): About to give-up screen, flinger = 0x94808
01-14 15:03:39.015 I/System.out(  694): Values: 9.0
01-14 15:03:40.016 I/System.out(  694): Values: 9.0
01-14 15:03:41.017 I/System.out(  694): Values: 9.0
01-14 15:03:42.008 I/System.out(  694): Values: 9.0
01-14 15:03:43.009 I/System.out(  694): Values: 9.0
01-14 15:03:44.010 I/System.out(  694): Values: 9.0
01-14 15:03:45.011 I/System.out(  694): Values: 9.0
01-14 15:03:46.012 I/System.out(  694): Values: 9.0
01-14 15:03:47.013 I/System.out(  694): Values: 9.0
01-14 15:03:48.014 I/System.out(  694): Values: 9.0
01-14 15:03:49.015 I/System.out(  694): Values: 9.0
01-14 15:03:50.016 I/System.out(  694): Values: 9.0
01-14 15:03:51.017 I/System.out(  694): Values: 9.0
01-14 15:03:52.018 I/System.out(  694): Values: 9.0
01-14 15:03:53.019 I/System.out(  694): Values: 9.0
01-14 15:03:54.020 I/System.out(  694): Values: 9.0
01-14 15:03:55.021 I/System.out(  694): Values: 9.0
01-14 15:03:56.022 I/System.out(  694): Values: 9.0
01-14 15:03:57.023 I/System.out(  694): Values: 9.0
01-14 15:03:58.024 I/System.out(  694): Values: 9.0
01-14 15:03:59.025 I/System.out(  694): Values: 9.0
01-14 15:04:00.016 I/System.out(  694): Values: 9.0
01-14 15:04:01.017 I/System.out(  694): Values: 9.0
01-14 15:04:02.018 I/System.out(  694): Values: 9.0
01-14 15:04:03.019 I/System.out(  694): Values: 9.0
01-14 15:04:04.020 I/System.out(  694): Values: 9.0
01-14 15:04:05.021 I/System.out(  694): Values: 9.0
01-14 15:04:06.022 I/System.out(  694): Values: 9.0
01-14 15:04:07.023 I/System.out(  694): Values: 9.0
01-14 15:04:08.024 I/System.out(  694): Values: 9.0
01-14 15:04:09.025 I/System.out(  694): Values: 9.0
01-14 15:04:10.026 I/System.out(  694): Values: 9.0
01-14 15:04:11.017 I/System.out(  694): Values: 9.0
01-14 15:04:12.018 I/System.out(  694): Values: 9.0
01-14 15:04:13.029 I/System.out(  694): Values: 9.0
01-14 15:04:14.020 I/System.out(  694): Values: 9.0
01-14 15:04:15.021 I/System.out(  694): Values: 9.0
01-14 15:04:16.022 I/System.out(  694): Values: 9.0
01-14 15:04:17.023 I/System.out(  694): Values: 9.0
01-14 15:04:18.023 I/System.out(  694): Values: 9.0
01-14 15:04:19.024 I/System.out(  694): Values: 9.0
01-14 15:04:20.025 I/System.out(  694): Values: 9.0
01-14 15:04:21.026 I/System.out(  694): Values: 9.0
01-14 15:04:22.027 I/System.out(  694): Values: 9.0
01-14 15:04:23.028 I/System.out(  694): Values: 9.0
01-14 15:04:24.029 I/System.out(  694): Values: 9.0
01-14 15:04:25.030 I/System.out(  694): Values: 9.0
01-14 15:04:26.031 I/System.out(  694): Values: 9.0
01-14 15:04:27.032 I/System.out(  694): Values: 9.0
01-14 15:04:28.033 I/System.out(  694): Values: 9.0
01-14 15:04:29.034 I/System.out(  694): Values: 9.0
01-14 15:04:30.035 I/System.out(  694): Values: 9.0
01-14 15:04:31.036 I/System.out(  694): Values: 9.0
01-14 15:04:32.037 I/System.out(  694): Values: 9.0
01-14 15:04:33.038 I/System.out(  694): Values: 9.0
01-14 15:04:34.029 I/System.out(  694): Values: 9.0
01-14 15:04:35.030 I/System.out(  694): Values: 9.0
01-14 15:04:36.031 I/System.out(  694): Values: 9.0
01-14 15:04:37.032 I/System.out(  694): Values: 9.0
01-14 15:04:38.033 I/System.out(  694): Values: 9.0
01-14 15:04:39.034 I/System.out(  694): Values: 9.0
01-14 15:04:40.035 I/System.out(  694): Values: 9.0
01-14 15:04:41.036 I/System.out(  694): Values: 9.0
01-14 15:04:42.027 I/System.out(  694): Values: 9.0
01-14 15:04:43.028 I/System.out(  694): Values: 9.0
01-14 15:04:44.029 I/System.out(  694): Values: 9.0
01-14 15:04:45.040 I/System.out(  694): Values: 9.0
01-14 15:04:46.041 I/System.out(  694): Values: 9.0
01-14 15:04:47.042 I/System.out(  694): Values: 9.0
01-14 15:04:48.043 I/System.out(  694): Values: 9.0
01-14 15:04:49.044 I/System.out(  694): Values: 9.0
01-14 15:04:50.045 I/System.out(  694): Values: 9.0
01-14 15:04:51.036 I/System.out(  694): Values: 9.0
01-14 15:04:52.037 I/System.out(  694): Values: 9.0
01-14 15:04:53.038 I/System.out(  694): Values: 9.0
01-14 15:04:54.039 I/System.out(  694): Values: 9.0
01-14 15:04:55.040 I/System.out(  694): Values: 9.0
01-14 15:04:56.041 I/System.out(  694): Values: 9.0
01-14 15:04:57.042 I/System.out(  694): Values: 9.0
01-14 15:04:58.043 I/System.out(  694): Values: 9.0
01-14 15:04:59.043 I/System.out(  694): Values: 9.0
01-14 15:05:00.034 I/System.out(  694): Values: 9.0
01-14 15:05:01.045 I/System.out(  694): Values: 9.0
01-14 15:05:02.036 I/System.out(  694): Values: 9.0
01-14 15:05:03.037 I/System.out(  694): Values: 9.0
01-14 15:05:04.038 I/System.out(  694): Values: 9.0
01-14 15:05:05.039 I/System.out(  694): Values: 9.0
01-14 15:05:06.040 I/System.out(  694): Values: 9.0
01-14 15:05:07.041 I/System.out(  694): Values: 9.0
01-14 15:05:08.042 I/System.out(  694): Values: 9.0
01-14 15:05:09.043 I/System.out(  694): Values: 9.0
01-14 15:05:10.044 I/System.out(  694): Values: 9.0
01-14 15:05:11.045 I/System.out(  694): Values: 9.0
01-14 15:05:12.036 I/System.out(  694): Values: 9.0
01-14 15:05:13.047 I/System.out(  694): Values: 9.0
01-14 15:05:14.048 I/System.out(  694): Values: 9.0
01-14 15:05:15.039 I/System.out(  694): Values: 9.0
01-14 15:05:16.050 I/System.out(  694): Values: 9.0
01-14 15:05:17.041 I/System.out(  694): Values: 9.0
01-14 15:05:18.042 I/System.out(  694): Values: 9.0
01-14 15:05:19.043 I/System.out(  694): Values: 9.0
01-14 15:05:20.044 I/System.out(  694): Values: 9.0
01-14 15:05:21.045 I/System.out(  694): Values: 9.0
01-14 15:05:22.036 I/System.out(  694): Values: 9.0
01-14 15:05:23.037 I/System.out(  694): Values: 9.0
01-14 15:05:24.038 I/System.out(  694): Values: 9.0
01-14 15:05:25.039 I/System.out(  694): Values: 9.0
01-14 15:05:26.040 I/System.out(  694): Values: 9.0
01-14 15:05:27.051 I/System.out(  694): Values: 9.0
01-14 15:05:28.052 I/System.out(  694): Values: 9.0
01-14 15:05:29.043 I/System.out(  694): Values: 9.0
01-14 15:05:30.054 I/System.out(  694): Values: 9.0
01-14 15:05:31.045 I/System.out(  694): Values: 9.0
01-14 15:05:32.046 I/System.out(  694): Values: 9.0
01-14 15:05:33.047 I/System.out(  694): Values: 9.0
01-14 15:05:34.048 I/System.out(  694): Values: 9.0
01-14 15:05:35.049 I/System.out(  694): Values: 9.0
01-14 15:05:36.050 I/System.out(  694): Values: 9.0
01-14 15:05:37.051 I/System.out(  694): Values: 9.0
01-14 15:05:38.052 I/System.out(  694): Values: 9.0
01-14 15:05:39.053 I/System.out(  694): Values: 9.0
01-14 15:05:40.054 I/System.out(  694): Values: 9.0
01-14 15:05:41.054 I/System.out(  694): Values: 9.0
01-14 15:05:42.055 I/System.out(  694): Values: 9.0
01-14 15:05:43.056 I/System.out(  694): Values: 9.0
01-14 15:05:44.057 I/System.out(  694): Values: 9.0
01-14 15:05:45.058 I/System.out(  694): Values: 9.0
01-14 15:05:46.049 I/System.out(  694): Values: 9.0
01-14 15:05:47.050 I/System.out(  694): Values: 9.0
01-14 15:05:48.051 I/System.out(  694): Values: 9.0
01-14 15:05:49.052 I/System.out(  694): Values: 9.0
01-14 15:05:50.053 I/System.out(  694): Values: 9.0
01-14 15:05:51.054 I/System.out(  694): Values: 9.0
01-14 15:05:52.055 I/System.out(  694): Values: 9.0
01-14 15:05:53.056 I/System.out(  694): Values: 9.0
01-14 15:05:54.057 I/System.out(  694): Values: 9.0
01-14 15:05:55.058 I/System.out(  694): Values: 9.0
01-14 15:05:56.059 I/System.out(  694): Values: 9.0
01-14 15:05:57.060 I/System.out(  694): Values: 9.0
01-14 15:05:58.061 I/System.out(  694): Values: 9.0
01-14 15:05:59.062 I/System.out(  694): Values: 9.0
01-14 15:06:00.063 I/System.out(  694): Values: 9.0
01-14 15:06:01.064 I/System.out(  694): Values: 9.0
01-14 15:06:02.065 I/System.out(  694): Values: 9.0
01-14 15:06:03.066 I/System.out(  694): Values: 9.0
01-14 15:06:04.067 I/System.out(  694): Values: 9.0
01-14 15:06:05.068 I/System.out(  694): Values: 9.0
01-14 15:06:06.069 I/System.out(  694): Values: 9.0
01-14 15:06:07.070 I/System.out(  694): Values: 9.0
01-14 15:06:08.061 I/System.out(  694): Values: 9.0
