--------- beginning of /dev/log/main
01-18 11:57:58.437 I/power   (  163): *** set_screen_state 0
01-18 11:57:58.667 D/SurfaceFlinger(  163): About to give-up screen, flinger = 0x94808
01-18 11:58:21.950 I/System.out(  694): Values: 10.0
01-18 11:58:22.951 I/System.out(  694): Values: 10.0
01-18 11:58:23.812 D/dalvikvm(  390): GC_EXPLICIT freed 307K, 56% free 2519K/5703K, external 0K/0K, paused 61ms
01-18 11:58:23.962 I/System.out(  694): Values: 10.0
01-18 11:58:24.953 I/System.out(  694): Values: 10.0
01-18 11:58:25.954 I/System.out(  694): Values: 10.0
01-18 11:58:26.955 I/System.out(  694): Values: 10.0
01-18 11:58:27.956 I/System.out(  694): Values: 10.0
01-18 11:58:28.816 D/dalvikvm(  496): GC_EXPLICIT freed 341K, 55% free 2513K/5511K, external 0K/0K, paused 71ms
01-18 11:58:28.957 I/System.out(  694): Values: 10.0
01-18 11:58:29.958 I/System.out(  694): Values: 10.0
01-18 11:58:30.959 I/System.out(  694): Values: 10.0
01-18 11:58:31.960 I/System.out(  694): Values: 10.0
01-18 11:58:32.960 I/System.out(  694): Values: 10.0
01-18 11:58:33.821 D/dalvikvm(  504): GC_EXPLICIT freed 206K, 56% free 2571K/5767K, external 0K/0K, paused 63ms
01-18 11:58:33.961 I/System.out(  694): Values: 10.0
01-18 11:58:34.962 I/System.out(  694): Values: 10.0
01-18 11:58:35.963 I/System.out(  694): Values: 10.0
01-18 11:58:36.964 I/System.out(  694): Values: 10.0
01-18 11:58:37.965 I/System.out(  694): Values: 10.0
01-18 11:58:38.836 D/dalvikvm(  577): GC_EXPLICIT freed 16K, 54% free 2637K/5639K, external 0K/0K, paused 73ms
01-18 11:58:38.956 I/System.out(  694): Values: 10.0
01-18 11:58:39.967 I/System.out(  694): Values: 10.0
01-18 11:58:40.968 I/System.out(  694): Values: 10.0
01-18 11:58:41.959 I/System.out(  694): Values: 10.0
01-18 11:58:42.970 I/System.out(  694): Values: 10.0
01-18 11:58:43.831 D/dalvikvm(  592): GC_EXPLICIT freed 216K, 53% free 2761K/5767K, external 0K/0K, paused 62ms
01-18 11:58:43.961 I/System.out(  694): Values: 10.0
01-18 11:58:44.962 I/System.out(  694): Values: 10.0
01-18 11:58:45.963 I/System.out(  694): Values: 10.0
01-18 11:58:46.964 I/System.out(  694): Values: 10.0
01-18 11:58:47.965 I/System.out(  694): Values: 10.0
01-18 11:58:48.966 I/System.out(  694): Values: 10.0
01-18 11:58:49.967 I/System.out(  694): Values: 10.0
01-18 11:58:50.968 I/System.out(  694): Values: 10.0
01-18 11:58:51.969 I/System.out(  694): Values: 10.0
01-18 11:58:52.970 I/System.out(  694): Values: 10.0
01-18 11:58:53.971 I/System.out(  694): Values: 10.0
01-18 11:58:54.972 I/System.out(  694): Values: 10.0
01-18 11:58:55.973 I/System.out(  694): Values: 10.0
01-18 11:58:56.974 I/System.out(  694): Values: 10.0
01-18 11:58:57.975 I/System.out(  694): Values: 10.0
01-18 11:58:58.976 I/System.out(  694): Values: 10.0
01-18 11:58:59.977 I/System.out(  694): Values: 10.0
01-18 11:59:00.978 I/System.out(  694): Values: 10.0
01-18 11:59:01.969 I/System.out(  694): Values: 10.0
01-18 11:59:02.970 I/System.out(  694): Values: 10.0
01-18 11:59:03.971 I/System.out(  694): Values: 10.0
01-18 11:59:04.982 I/System.out(  694): Values: 10.0
01-18 11:59:05.973 I/System.out(  694): Values: 10.0
01-18 11:59:06.974 I/System.out(  694): Values: 10.0
01-18 11:59:07.975 I/System.out(  694): Values: 10.0
01-18 11:59:08.976 I/System.out(  694): Values: 10.0
01-18 11:59:09.977 I/System.out(  694): Values: 10.0
01-18 11:59:10.968 I/System.out(  694): Values: 10.0
01-18 11:59:11.969 I/System.out(  694): Values: 10.0
01-18 11:59:12.970 I/System.out(  694): Values: 10.0
01-18 11:59:13.981 I/System.out(  694): Values: 10.0
01-18 11:59:14.981 I/System.out(  694): Values: 10.0
01-18 11:59:15.982 I/System.out(  694): Values: 10.0
01-18 11:59:16.983 I/System.out(  694): Values: 10.0
01-18 11:59:17.984 I/System.out(  694): Values: 10.0
01-18 11:59:18.975 I/System.out(  694): Values: 10.0
01-18 11:59:19.976 I/System.out(  694): Values: 10.0
01-18 11:59:20.977 I/System.out(  694): Values: 10.0
01-18 11:59:21.978 I/System.out(  694): Values: 10.0
01-18 11:59:22.979 I/System.out(  694): Values: 10.0
01-18 11:59:23.980 I/System.out(  694): Values: 10.0
01-18 11:59:24.981 I/System.out(  694): Values: 10.0
01-18 11:59:25.982 I/System.out(  694): Values: 10.0
01-18 11:59:26.983 I/System.out(  694): Values: 10.0
01-18 11:59:27.984 I/System.out(  694): Values: 10.0
01-18 11:59:28.985 I/System.out(  694): Values: 10.0
01-18 11:59:29.986 I/System.out(  694): Values: 10.0
01-18 11:59:30.987 I/System.out(  694): Values: 10.0
01-18 11:59:31.988 I/System.out(  694): Values: 10.0
01-18 11:59:32.989 I/System.out(  694): Values: 10.0
01-18 11:59:33.990 I/System.out(  694): Values: 10.0
01-18 11:59:34.981 I/System.out(  694): Values: 10.0
01-18 11:59:35.982 I/System.out(  694): Values: 10.0
01-18 11:59:36.983 I/System.out(  694): Values: 10.0
01-18 11:59:37.984 I/System.out(  694): Values: 10.0
01-18 11:59:38.985 I/System.out(  694): Values: 10.0
01-18 11:59:39.986 I/System.out(  694): Values: 10.0
01-18 11:59:40.977 I/System.out(  694): Values: 10.0
01-18 11:59:41.978 I/System.out(  694): Values: 10.0
01-18 11:59:42.979 I/System.out(  694): Values: 10.0
01-18 11:59:43.980 I/System.out(  694): Values: 10.0
01-18 11:59:44.981 I/System.out(  694): Values: 10.0
01-18 11:59:45.992 I/System.out(  694): Values: 10.0
01-18 11:59:46.993 I/System.out(  694): Values: 10.0
01-18 11:59:47.994 I/System.out(  694): Values: 10.0
01-18 11:59:48.985 I/System.out(  694): Values: 10.0
01-18 11:59:49.986 I/System.out(  694): Values: 10.0
01-18 11:59:50.987 I/System.out(  694): Values: 10.0
01-18 11:59:51.988 I/System.out(  694): Values: 10.0
01-18 11:59:52.989 I/System.out(  694): Values: 10.0
01-18 11:59:53.990 I/System.out(  694): Values: 10.0
01-18 11:59:54.991 I/System.out(  694): Values: 10.0
01-18 11:59:55.991 I/System.out(  694): Values: 10.0
01-18 11:59:56.992 I/System.out(  694): Values: 10.0
01-18 11:59:57.993 I/System.out(  694): Values: 10.0
01-18 11:59:58.994 I/System.out(  694): Values: 10.0
01-18 11:59:59.995 I/System.out(  694): Values: 10.0
01-18 12:00:00.996 I/System.out(  694): Values: 10.0
01-18 12:00:01.997 I/System.out(  694): Values: 10.0
01-18 12:00:02.998 I/System.out(  694): Values: 10.0
01-18 12:00:03.989 I/System.out(  694): Values: 10.0
01-18 12:00:05.000 I/System.out(  694): Values: 10.0
01-18 12:00:05.991 I/System.out(  694): Values: 10.0
01-18 12:00:07.002 I/System.out(  694): Values: 10.0
01-18 12:00:07.993 I/System.out(  694): Values: 10.0
01-18 12:00:08.994 I/System.out(  694): Values: 10.0
01-18 12:00:09.995 I/System.out(  694): Values: 10.0
01-18 12:00:10.996 I/System.out(  694): Values: 10.0
01-18 12:00:11.997 I/System.out(  694): Values: 10.0
01-18 12:00:12.998 I/System.out(  694): Values: 10.0
01-18 12:00:13.999 I/System.out(  694): Values: 10.0
01-18 12:00:15.000 I/System.out(  694): Values: 10.0
01-18 12:00:16.001 I/System.out(  694): Values: 10.0
01-18 12:00:17.002 I/System.out(  694): Values: 10.0
01-18 12:00:18.003 I/System.out(  694): Values: 10.0
01-18 12:00:19.004 I/System.out(  694): Values: 10.0
01-18 12:00:19.995 I/System.out(  694): Values: 10.0
01-18 12:00:20.996 I/System.out(  694): Values: 10.0
01-18 12:00:21.997 I/System.out(  694): Values: 10.0
01-18 12:00:22.998 I/System.out(  694): Values: 10.0
01-18 12:00:23.999 I/System.out(  694): Values: 10.0
01-18 12:00:25.000 I/System.out(  694): Values: 10.0
01-18 12:00:26.001 I/System.out(  694): Values: 10.0
01-18 12:00:27.002 I/System.out(  694): Values: 10.0
01-18 12:00:28.003 I/System.out(  694): Values: 10.0
01-18 12:00:29.004 I/System.out(  694): Values: 10.0
01-18 12:00:29.995 I/System.out(  694): Values: 10.0
01-18 12:00:31.006 I/System.out(  694): Values: 10.0
01-18 12:00:32.007 I/System.out(  694): Values: 10.0
01-18 12:00:33.008 I/System.out(  694): Values: 10.0
01-18 12:00:33.999 I/System.out(  694): Values: 10.0
01-18 12:00:35.000 I/System.out(  694): Values: 10.0
01-18 12:00:36.001 I/System.out(  694): Values: 10.0
01-18 12:00:37.002 I/System.out(  694): Values: 10.0
01-18 12:00:38.002 I/System.out(  694): Values: 10.0
01-18 12:00:39.003 I/System.out(  694): Values: 10.0
01-18 12:00:40.004 I/System.out(  694): Values: 10.0
01-18 12:00:41.005 I/System.out(  694): Values: 10.0
01-18 12:00:41.996 I/System.out(  694): Values: 10.0
01-18 12:00:43.007 I/System.out(  694): Values: 10.0
01-18 12:00:43.998 I/System.out(  694): Values: 10.0
01-18 12:00:44.999 I/System.out(  694): Values: 10.0
01-18 12:00:46.010 I/System.out(  694): Values: 10.0
01-18 12:00:47.011 I/System.out(  694): Values: 10.0
01-18 12:00:48.012 I/System.out(  694): Values: 10.0
01-18 12:00:49.013 I/System.out(  694): Values: 10.0
01-18 12:00:50.014 I/System.out(  694): Values: 10.0
01-18 12:00:51.005 I/System.out(  694): Values: 10.0
01-18 12:00:52.006 I/System.out(  694): Values: 10.0
01-18 12:00:53.007 I/System.out(  694): Values: 10.0
01-18 12:00:54.008 I/System.out(  694): Values: 10.0
01-18 12:00:55.009 I/System.out(  694): Values: 10.0
01-18 12:00:56.010 I/System.out(  694): Values: 10.0
01-18 12:00:57.011 I/System.out(  694): Values: 10.0
01-18 12:00:58.012 I/System.out(  694): Values: 10.0
01-18 12:00:59.013 I/System.out(  694): Values: 10.0
01-18 12:01:00.014 I/System.out(  694): Values: 10.0
01-18 12:01:01.015 I/System.out(  694): Values: 10.0
01-18 12:01:02.016 I/System.out(  694): Values: 10.0
01-18 12:01:03.017 I/System.out(  694): Values: 10.0
01-18 12:01:04.018 I/System.out(  694): Values: 10.0
01-18 12:01:05.009 I/System.out(  694): Values: 10.0
01-18 12:01:06.010 I/System.out(  694): Values: 10.0
01-18 12:01:07.011 I/System.out(  694): Values: 10.0
01-18 12:01:08.012 I/System.out(  694): Values: 10.0
01-18 12:01:09.013 I/System.out(  694): Values: 10.0
01-18 12:01:10.014 I/System.out(  694): Values: 10.0
01-18 12:01:11.015 I/System.out(  694): Values: 10.0
01-18 12:01:12.006 I/System.out(  694): Values: 10.0
01-18 12:01:13.017 I/System.out(  694): Values: 10.0
01-18 12:01:14.018 I/System.out(  694): Values: 10.0
01-18 12:01:15.009 I/System.out(  694): Values: 10.0
01-18 12:01:16.010 I/System.out(  694): Values: 10.0
01-18 12:01:17.011 I/System.out(  694): Values: 10.0
01-18 12:01:18.012 I/System.out(  694): Values: 10.0
01-18 12:01:19.023 I/System.out(  694): Values: 10.0
01-18 12:01:20.013 I/System.out(  694): Values: 10.0
01-18 12:01:21.024 I/System.out(  694): Values: 10.0
01-18 12:01:22.015 I/System.out(  694): Values: 10.0
01-18 12:01:23.016 I/System.out(  694): Values: 10.0
